title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Beaumont Tiles | Tile & Bathroom Renovation Specialists,https://www.beaumont-tiles.com.au/,Choose Beaumonts for stunning tiles & bathroom products to suit all styles & budgets. From bathrooms to whole home renovations  make your dream a reality._The world's best tiles and bathroomware at Beaumont Tiles.,beaumont-tiles,"['965 TAYLORS RD DANDENONG, VICTORIA, 3175 Australia', 'https://www.dnb.com/business-directory/company-profiles.beaumont_tiles_(vic)_pty_limited.5722c38b054d234f983b7bb6c55a8b41.html']","['entral@tile.com.au', 'https://www.beaumont-tiles.com.au/our-stores/']","['+617 4749 3888', 'https://www.beaumont-tiles.com.au/our-stores/']","['beaumont tiles', 'tiles tile stores', 'beaumont tiles stores beaumont tiles wodonga', 'tiles beaumont tiles mitchell', 'more tiles', 'floor tiles', 'new tiles', 'beaumont tiles find', 'other tiles', 'tiles head']","[['Michael Hills ', 'CEO_The Tile Company'], 'None']","['Manufacturing, Utilities', 'from_classification_model']","[' 2 September 1985', 'https://opencorporates.com/companies/au/008081687']","['$104.49 million USD', 'https://www.dnb.com/business-directory/company-profiles.beaumont_tiles_(vic)_pty_limited.5722c38b054d234f983b7bb6c55a8b41.html']",None,"['Australia', 'https://opencorporates.com/companies/au/008081687']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.beaumont_tiles_(vic)_pty_limited.5722c38b054d234f983b7bb6c55a8b41.html']",0.375,0.25,0.75,0.0,0.34375
Intertraffic | Speeding up the mobility transition,https://www.intertraffic.com/,The leading platform for mobility professionals. Discover the latest trends and visit expo’s in Amsterdam  China  Istanbul  Mexico.,company.intertraffic,None,"['connect@intersective.com', 'https://www.crunchbase.com/organization/intersective']",None,"['de empresas de', 'de solicitud de', 'de modelos de', 'de los sistemas de gestión de la energía', 'de las tarifas de', 'jefe de la división de desarrollo y difusión de normas', 'profesional de proyectos de', 'de ciudad de la universidad centro', 'como propuestas de solución de sistemas de tránsito y transporte', 'el centro de ciudad de méxico']","['Beau Leese', 'founder(s)', 'https://www.crunchbase.com/organization/intersective']","[['E-LearningEducation'], 'https://www.crunchbase.com/organization/intersective']","['2010', 'https://www.crunchbase.com/organization/intersective']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/intersective']",None,"['Private', 'https://www.crunchbase.com/organization/intersective']",0.0,0.0,0.0,0.0,0.0
Parking Australia » Representing the interests of the parking ...,https://www.parking.asn.au/,,parking.asn.au,"['PO Box 30 Elsternwick VIC 3185 AUSTRALIA', 'https://www.parking.asn.au']","['team@parkhound.com.au', 'https://www.crunchbase.com/organization/parkhound']","['1300 787 233', 'https://www.parking.asn.au']","['cars parking', 'car parking revenue', 'car parking satisfaction', 'underground car parking', 'multiple car parking facilities', 'parking technology', 'parking services', 'parking spaces', 'many parking customers', 'increased customer parking']","['Michael Nuciforo', 'founder(s)', 'https://www.crunchbase.com/organization/parkhound']","[['AppsMobile AppsParking'], 'https://www.crunchbase.com/organization/parkhound']","['Sep 1, 2014', 'https://www.crunchbase.com/organization/parkhound']","['$52.55 million USD', 'https://www.dnb.com/business-directory/company-profiles.secure_parking_pty_ltd.c22c2e523a98df7e.html']",None,"[' Carlton, Victoria, Australia', 'https://www.crunchbase.com/organization/parkhound']",None,"['Private', 'https://www.crunchbase.com/organization/parkhound']",0.25,0.25,0.0,0.0,0.125
Last Minute Hotel Deals_ Cheap Flights & Holidays ...,https://www.lastminute.com.au/,,lastminute,"['222 Margaret Street,  Brisbane, QLD 1800', 'https://www.lastminute.com.au/Brisbane-Hotels-Arise-Brisbane-Skytower.h19178209.Hotel-Information']","['amunoz@lastminute.com', 'https://www.crunchbase.com/organization/lastminute-com-2']","['+61 (0)7 3310 9771', 'https://www.lastminute.com.au/p/network-affiliate-faq']",None,"['Brent Hoberman', 'founder(s)', 'https://www.crunchbase.com/organization/lastminute-com-2']","[['InternetTourismTravel'], 'https://www.crunchbase.com/organization/lastminute-com-2']","['Apr 1998', 'https://www.crunchbase.com/organization/lastminute-com-2']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/lastminute-com-2']",None,"['Private', 'https://www.crunchbase.com/organization/lastminute-com-2']",0.25,0.25,0.0,0.0,0.125
Facility Management Association of Australia,https://www.fma.com.au/,The Facility Management Association of Australia is the peak national industry body for facilities management  representing and supporting professionals and organisations responsible for the operational management of Australia’s built environments.,fma,"['Suite  4 .01, 838 Collins Street, Docklands VIC 3008', 'https://www.fma.com.au/privacy-policy']","['info@fma.com.au', 'https://www.fma.com.au/advocacy']","['+61 3 8641 6603', 'https://www.fma.com.au/privacy-policy']","['fma members', 'fma member representatives', 'fma events', 'fma australia', 'fma website', 'fma annual', 'annual report fma', 'fma national', 'fma staff', 'fma branch committees']","[['YONGPING YU', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.fma_media_group_pty_ltd.7cf6df7011dab92e1641488b365aac73.html']","['Education, IT - Software', 'from_classification_model']","[' 4 January 2021', 'https://opencorporates.com/companies/au/646901377']","['$500,000 USD', 'https://www.dnb.com/business-directory/company-profiles.fma_media_group_pty_ltd.7cf6df7011dab92e1641488b365aac73.html']",None,"['Australia', 'https://opencorporates.com/companies/au/646901377']",None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.fma_media_group_pty_ltd.7cf6df7011dab92e1641488b365aac73.html']",0.25,0.25,0.0,0.0,0.125
NSW Bar Association,https://nswbar.asn.au/,The New South Wales Bar Association is a professional body of lawyers responsible for the regulation of the legal profession in the state of New South Wales  Australia. The body administers the bar examination in accordance with the Legal Profession Uniform Law (NSW).,nswbar.asn.au,"['Level  174 Phillip Street Sydney NSW 2000', 'https://nswbar.asn.au/contacts/contact-us']","['enquiries@mbansw.asn.au', 'https://www.crunchbase.com/organization/master-builders-association-new-south-wales']","['+61 2 9232 4055', 'https://nswbar.asn.au/contacts/contact-us']","['james dowling chambers orange chambers forbes chambers', 'floor windeyer chambers newcastle chambers', 'latham chambers 4th floor wentworth chambers', 'elizabeth street chambers university chambers', 'seventh floor windeyer chambers newcastle chambers', 'ninth floor windeyer chambers sixth floor windeyer chambers', 'bar association', 'floor garfield barwick chambers ada evans chambers', '© new south wales bar association', 'chambers']","[['TIMOTHY AYLWARD GAME', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.the_new_south_wales_bar_association.db7faebf2b70abd3eb61b35004654e2d.html']","[['AssociationConsultingGovernmentReal Estate'], 'https://www.crunchbase.com/organization/master-builders-association-new-south-wales']",None,"['$6.48 million USD', 'https://www.dnb.com/business-directory/company-profiles.the_new_south_wales_bar_association.db7faebf2b70abd3eb61b35004654e2d.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/master-builders-association-new-south-wales']",None,"['Private', 'https://www.crunchbase.com/organization/master-builders-association-new-south-wales']",1.0,0.25,0.0,0.0,0.3125
Programmed | Staffing_ Operations and Maintenance,https://programmed.com.au/,Australia and New Zealand's leading provider of operations and maintenance services across all industry sectors including education  health  infrastructure  manufacturing  transport and mining.,programmed,"['BURSWOOD6100Western AustraliaAustralia', 'https://opencorporates.com/companies/au/001382010']",None,"['+61892162100', 'https://www.crunchbase.com/organization/programmed']","['programmed services', 'wattyl programmed', 'programmed marine', 'contact programmed', 'watersedge programmed', 'programmed property services', 'painting programmed', 'ir programmed', 'programmed building services', 'programmed im']","['Norman Miles', 'founder(s)', 'https://www.crunchbase.com/organization/programmed']","[['Facilities Support Services'], 'https://www.crunchbase.com/organization/programmed']","['1992', 'https://www.crunchbase.com/organization/programmed']",None,None,"[' Burwood, New South Wales, Australia', 'https://www.crunchbase.com/organization/programmed']",None,"['Delisted', 'https://www.crunchbase.com/organization/programmed']",0.0,0.0,0.0,0.0,0.0
Car Stacking & Parking Solutions – New Zealand. Car ...,https://carstackers.co.nz/,New Zealand’s most experienced car stacking company with over 50 car stacking installations complete. Our company has been STACKING CARS FOR OVER NINE YEARS_New Zealand’s most experienced car stacking company with over 50 car stacking installations complete. Our company has been STACKING CARS FOR OVER NINE YEARS_New Zealand’s most experienced car stacking company with over 50 car stacking installations complete. Our company has been STACKING CARS FOR OVER NINE YEARS,carstackers,"['272 WOLSELEY PLACE THOMASTOWN, VICTORIA, 3074 Australia', 'https://www.dnb.com/business-directory/company-profiles.car_stackers_international_pty_ltd.93f0075651678c0179e3e6842d49387a.html']","['info@tomcar.com.au', 'https://www.crunchbase.com/organization/tomcar']","['+613 540 2755', 'https://carstackers.co.nz/car-truck-turntables/']","['car parking spaces', 'more car parking space', 'additional car parking', 'car space', 'car parking solutions', 'independent car parking', 'cars', 'car stacker', 'car stackers new zealand limited', 'car storage areas']","['David Brim', 'founder(s)', 'https://www.crunchbase.com/organization/tomcar']","[['AutomotiveManufacturing'], 'https://www.crunchbase.com/organization/tomcar']","['2007', 'https://www.crunchbase.com/organization/tomcar']","['$5.74 million USD', 'https://www.dnb.com/business-directory/company-profiles.car_stackers_international_pty_ltd.93f0075651678c0179e3e6842d49387a.html']",None,"[' Oakleigh South, Victoria, Australia', 'https://www.crunchbase.com/organization/tomcar']",None,"['Private', 'https://www.crunchbase.com/organization/tomcar']",0.0,0.25,0.0,0.0,0.0625
Park Patrol App,http://www.parkpatrolapp.com/,,parkpatrolapp,"['89 Barcom Ave, Darlinghurst NSW 2010', ['ParkPatrol App by CRWDPOWER.COM, address', 'knowledge_panel']]","['dev@macrovue.com.au', 'https://www.crunchbase.com/organization/macrovue']","['+61451128089', 'https://www.crunchbase.com/organization/macrovue']","['other proprietary information', 'third party information', 'such information', 'other users', 'such proprietary information', 'personal information', 'other laws', 'information', 'parkpatrol community', 'other devices']","['Dev Sinha', 'founder(s)', 'https://www.crunchbase.com/organization/macrovue']","[['AccountingBig DataFinanceSmall and Medium Businesses'], 'https://www.crunchbase.com/organization/macrovue']","['Jun 1, 2014', 'https://www.crunchbase.com/organization/macrovue']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/macrovue']",None,"['Private', 'https://www.crunchbase.com/organization/macrovue']",0.0,0.0,0.0,0.0,0.0
Tait Communications -Your Critical Communications Partner,https://www.taitradio.com/,Our clients protect communities  power cities  move citizens  harness resources and save lives all over the world. We work with them to create  support and unify the critical communication solutions they depend on to do their jobs.,taitradio,"['245 Wooldridge Road Harewood, Christchurch 8051 New Zealand', 'https://www.taitradio.com/']","['social@taitradio.com', 'https://www.crunchbase.com/organization/tait-communications']","['+64 3 358 3399', 'https://www.taitradio.com/']","['tait tait america', 'tait solutions tait radio academy', 'tait gridlink tait radio communications', 'tait dmr radio network', 'tait tait services introduction', 'tait radio solutions', 'new zealand tait tough tait', 'network tait', 'tait p25 portable radios', 'tait p25 mobile radios']","[['GARRY DIACK', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.tait_radio_communications_(ma)_limited.35fa7da48b5d070a8d3e1315f37092c1.html']","[['Communications InfrastructureTelecommunicationsWireless'], 'https://www.crunchbase.com/organization/tait-communications']","['1969', 'https://www.crunchbase.com/organization/tait-communications']","['$43.16 million USD', 'https://www.dnb.com/business-directory/company-profiles.tait_radio_communications_(ma)_limited.35fa7da48b5d070a8d3e1315f37092c1.html']",None,"[' Christchurch, Canterbury, New Zealand', 'https://www.crunchbase.com/organization/tait-communications']",None,"['Private', 'https://www.crunchbase.com/organization/tait-communications']",1.0,0.25,0.375,0.0,0.40625
Burbury Hotel Canberra,https://burburyhotel.com.au/,Located on Burbury Close in Barton Canberra  on the footsteps of Parliament House  the officially rated 4.5 Star Burbury Hotel & Apartments is contemporary,burburyhotel,"['Level  1 , 18 National Circuit Barton ACT 2600', 'https://burburyhotel.com.au/tenants/']",None,"['+61 2 6162 0777', 'https://burburyhotel.com.au/restaurants/maple-clove/']","['personal information', 'other personal information', 'further personal information', 'unsolicited personal information', 'personal insolvency information', 'biometric information burbury hotel australia', 'information', 'credit information', 'other information', 'burbury hotel canberra']",None,"['Manufacturing, Education', 'from_classification_model']","['25 September 2020', 'https://opencorporates.com/companies/au/644629069']",None,None,"['Australia', 'https://opencorporates.com/companies/au/644629069']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/644629069']",0.625,0.25,0.0,0.0,0.21875
RMS Cloud: Property Management & Hotel Management ...,https://www.rmscloud.com/,RMS Property Management System - One of the World's Trusted Property Management and Hotel Management Systems_RMS Cloud Hotel and Property Management Software with inbuilt Channel Manager allows Hotels  Motels and Caravan and Camping Park owners to manage Bookings  Reservation  Housekeeping and other Activities,rmscloud,"['116 Harrick Road, Keilor Park, Victoria 3042 Australia', 'https://www.rmscloud.com/commercial']","['sales@rmsnorthamerica.com', 'https://www.rmscloud.com/about-us/contact-us/north-america']",None,"['rms cloud rms', 'rms cloud technology', 'rms cloud other solutions', 'rms technology', 'rms park', 'hospitality technology company rms cloud', 'rms customers', 'accommodation technology company rms cloud', 'property management system', 'more rms']",None,"[['Software'], 'https://www.crunchbase.com/organization/rms']","['1983', 'https://www.crunchbase.com/organization/rms']",None,None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/rms']",None,"['Private', 'https://www.crunchbase.com/organization/rms']",0.25,0.0,0.0,0.0,0.0625
